restaurant_name,author_name,author_url,rating,text
Paladar,SALLY WEST,https://www.google.com/maps/contrib/114400079127947576751/reviews,5,"This place is incredible, such a great find. Amazing food and cocktails, staff are lovely and service is perfect. Couldn’t recommend more. Also fantastic offering for those who are gluten free. Such a hidden gem in London!"
Paladar,Abbie Rockett,https://www.google.com/maps/contrib/112579887268555055001/reviews,5,A really good find. Little off the beaten track but so worth finding! Food was so nice we contemplated ordering it all again! Staff were lovely and it was reasonably priced.
Paladar,Ailie Fan,https://www.google.com/maps/contrib/115156834894076358325/reviews,5,"Excellent service. Delicious food. Perfect flavour combinations, great presentation. Delicious drinks too. Attention to detail really great. Would definitely visit again"
Indian Lounge,John OConnell,https://www.google.com/maps/contrib/101128748289305163212/reviews,5,"Indian Lounge was hands down one of the best dining experience we had. We are from Ireland and came down to London for a few days. We searched for the best curry house around the area and Indian Lounge was one of the best. We gave them a ring and they accommodated us straight away. They have a good selection wine and pint of cobras. The starters and mains were tasty and we were given complimentary poppadums. The garlic mango chicken was incredible. We asked Chris if we could have it extra hot and that wasn’t a problem. I love to cook and the combination of this curry was excellent. Chris and the staff looked after us from beginning to the end and made us laugh. The staff didn’t rush and let us take their time. I even managed to speak to the chef at some point and he was explaining the garlic mango chicken. To make our evening more special, Chris and the team found it was my son’s and his friends birthday and they provided complimentary cakes to both of them putting the happy birthday song on and all the guests were singing too. They even provided complimentary shots. We had a great evening and we definitely made the right choice picking Indian Lounge. We’ve taken plenty of business cards to recommend to family and friends in Ireland and we will definitely be back!"
Indian Lounge,Adam,https://www.google.com/maps/contrib/112892435860018876802/reviews,3,"Pretty Good Restaurant. The staff were nice and the food was great. The downstairs is beautiful By the way. All was good at the beginning however came to pay and the bill was handwritten which is very confusing, dont know what your paying for. The service charge which is %15 was at the top or hidden in the middle of the bill. pretty Conny honestly"
The Little Taperia,Naomi Cockshutt,https://www.google.com/maps/contrib/108442003483938000139/reviews,5,"Great little tapas restaurant, celebrated birthday here with a small group of friends and they brought out candles on my churros and sang me happy birthday with maracas! Tasty grapefruit sangria too, filling food! Highly recommend!"
The Little Taperia,Claudia Martin,https://www.google.com/maps/contrib/116297587105447050568/reviews,5,We had such a great meal here. Portions were generous and every dish we had was delicious. Also don’t miss the sangria ⭐️
The Rajdoot Hampstead,tanisha mandre,https://www.google.com/maps/contrib/110318060551411037264/reviews,5,Amazing restaurant with great Indian food! Very prompt and amazing service! We received incredible service from Mizan who made sure we got fresh food made as per our taste. Especially recommend this restaurant to Indians as they can cater to making the food to suit your spice taste!
Ciullosteria,David Stanley-Tate,https://www.google.com/maps/contrib/100276937759090313844/reviews,4,"Good food, few mixed up dishes and had to wait a little for one for our groups as they didnt come out all at the same time. Service could have been better."
Shahi Pakwaan,Keith H,https://www.google.com/maps/contrib/106724220641114048074/reviews,5,"One of the best Indian restaurants within 10 miles. Cooked with fresh spices, and a number of different tasty dishes. Have been here several times before and it never dissapoints. Also some reasonably priced and very palatable red wines."
Shahi Pakwaan,Alex Large,https://www.google.com/maps/contrib/107155953400162765234/reviews,5,Amazing Indian food. Definitely worth a visit. Oman our waiter was a great host!
Shahi Pakwaan,ed granger,https://www.google.com/maps/contrib/112672122697717502566/reviews,5,"Very good food! Deep, rich, bold and delicious.  Best in the area."
Zeret Kitchen,Chris Sika,https://www.google.com/maps/contrib/103822644051304352674/reviews,5,Banging! Very official
Zeret Kitchen,Emma Chung,https://www.google.com/maps/contrib/102658769237743698374/reviews,5,"I’ve brought so many of my friends here for dinner and the food is delicious every time. I recommend getting the vegan special for two, even if you’re not vegan. The atmosphere is very nice and calm, and the owner is lovely. This is one of the few restaurants that I suggest to friends and go to every few months. Cannot recommend it enough!"
Zeret Kitchen,Charles Kelley,https://www.google.com/maps/contrib/112071266474782773900/reviews,5,"We had the vegan sampler. Food was absolutely delicious. Staff was very attentive and courteous. It was a great experience. Good setting, plenty of space between tables, a very comfortable environment. I can’t wait to return."
Amber Restaurant,Craig OLeary,https://www.google.com/maps/contrib/118181086285384564508/reviews,5,"Ate here when going down to visit an office of someone doing work for me. The food was amazing, very tasty. Good service too. Amber was amazing with us and I will definitely be back for more if I am in London :)"
Amber Restaurant,J A,https://www.google.com/maps/contrib/108474211420095969429/reviews,4,"Really enjoyed the food and how colourful it was! The coffee was not the best and I did wish the chicken portion was bigger, but the salad with pomegranate was really tasty! All in all it is a worthy visit for something new."
Amber Restaurant,E A,https://www.google.com/maps/contrib/100391131925896263414/reviews,5,"One of the best restaurants weve been to. And there has been many! One of those rare restaurants where from the second you walk in you feel wanted by the restaurant staff, not like youre a hassle like so many London restaurants. Food was amazing. Absolutely beautiful. Everything we had, starting with simple hummus, to the aubergine, cauliflower, chicken thighs, lamb and zucchini, finishing with the mango baklava. Just all sensational! Will be back for sure!"
Figo Leyton,Ken Randlesome,https://www.google.com/maps/contrib/107480866218954195019/reviews,5,"Had a fantastic lunch. Great atmosphere, great service. Seating in as well as some out the front. It was a sunny warm day and the front bifolds of the restaurant were open. We had starter of calamari which was good. Then pizza and a salmon dish which were spot on. Would definitely return. There is a deli on the side of the restaurant which looks very good."
Figo Leyton,James Mole,https://www.google.com/maps/contrib/111017866109581381925/reviews,5,Great authentic food and excellent friendly service. Team were very knowledgeable and attentive. Melanzana was fantastic
Figo Leyton,Milena Manso,https://www.google.com/maps/contrib/109407590112449652564/reviews,5,The food was great and the staff very very friendly and helpful. The restaurant is very pretty. Great prices!
Trattoria Raffaele,Victoria Symonds,https://www.google.com/maps/contrib/118133278209719309672/reviews,4,"Staff were very friendly and accommodating. The restaurant itself is quite small so I would recommend booking. The portions were reasonable for the price, but could have been bigger. The garlic bread to start was lovely, as was their daily special mixed berry cheesecake (and a very good portion size). Overall a pleasant evening at a good price!"
Trattoria Raffaele,Chloe Nichols,https://www.google.com/maps/contrib/115062635012040837679/reviews,5,We’ve been here a few times and booked in for a belated valentines meal this weekend. The dough balls with mozzarella are to die for and the gnocchi was delicious and not too heavy. Great personal touch to the service - the waiter Luciano was simply lovely and super friendly. Tasted as good as food in Italy. 10/10!
Trattoria Raffaele,Leroy Francis (Lee),https://www.google.com/maps/contrib/107861391026368455687/reviews,4,"Had a little bit of a craving for an Italian meal. Veal is one of my favourites. This was my time at this restaurant in Sydenham and it was very nice. Serving staff were really pleasant and ordering was quite quick. My meal with a glass of wine and a dessert was really enjoyable. Small but very well attended place and seamed very popular. While my local in Brockley is closed for refurbishment, this is a great alternative."
Little Wonder Cafe,Dave Roberts,https://www.google.com/maps/contrib/105520597778377219378/reviews,5,"Superb - popped into today for some lunch - food great, service really friendly and whole place really clean. Thank you!"
Little Wonder Cafe,S P,https://www.google.com/maps/contrib/100871024498956364745/reviews,5,"Beautiful place, wonderful atmosphere and tremendous service."
Little Wonder Cafe,Londons street food,https://www.google.com/maps/contrib/113852636657339957794/reviews,5,Great service great place lovely bacon sandwich
The Rosebery,Lookman Rawat,https://www.google.com/maps/contrib/115871359271891534116/reviews,5,"Afternoon/early evening tea. On the pricey side but it is all you can eat, so that takes off the edge slightly. The sandwiches are on the \"dainty\" side, literally bite size, but there is a good variety. The service is attentive, friendly and yet they give you space to enjoy your experience without fussy interruptions. Overall, a very well thought out and satisfying experience."
The Rosebery,Ji Young Bang,https://www.google.com/maps/contrib/117227375208214357824/reviews,4,"it is an experience. had the whole tea experience. too much food, couldnt eat it all. had to take away, but ended up not eating it. decent savoury stuff, but the pastries are far too sweet. my favourites were the truffle egg sandwiches and scones with clotted cream. once in a lifetime in London kind of thing, as the bill will be very large :)"
The Rosebery,Arefeh TaghiKhani,https://www.google.com/maps/contrib/101586660895600152410/reviews,5,I took my niece to the Rosebery for afternoon tea as her Christmas present. It didn’t disappoint at all! Our waitress was extremely friendly and kind and good with kids. The sandwiches and sweets were fresh. We enjoyed it a lot. At the end my niece got a Harrods’s teddy bear as a gift as well which made her very happy 🤩
Lizzie's Cucina - Italian Restaurant,James Cohen,https://www.google.com/maps/contrib/102582677027980322456/reviews,5,We had a great meal here. The daily special starter of white asparagus with black truffle was a particularly standout dish in my opinion but everyone came away very happy and enjoyed everything.
Lizzie's Cucina - Italian Restaurant,Mark Holloway,https://www.google.com/maps/contrib/118138895312037280748/reviews,5,A Sunday evening family meal was lovely! The attention and food was first class. Would highly recommend this local gem.
Lizzie's Cucina - Italian Restaurant,Per H,https://www.google.com/maps/contrib/105612263525298162282/reviews,5,My favorite restaurant in North London - the staff are so friendly and just great with people. The atmosphere make you happy. And the food is truly excellent.
Awesome Thai #Finchley,Rob Nagamah,https://www.google.com/maps/contrib/100545968855774489107/reviews,5,"First time here and what can I say, it was amazing. Had dinner with a few friends who recommended this place. Service was fantastic, lovely staff very friendly and chatty. Made me feel welcomed. Service was impeccable throughout my meal, did not feel rushed. The food it self was perfect, cannot fault it. Portion was good amount.  Lots of flavour and spices. Ample of choice of food to select from the menu. I will definitely be returning in the near distant future. Thanks again guys."
Awesome Thai #Finchley,Alisha Little,https://www.google.com/maps/contrib/102454672522501802922/reviews,5,"Awesome Thai really is a brilliant place. Firstly the food is classic, great quality and with very fresh ingredients. The staff are really friendly, helpful and attentive. And the decor is smart and relaxed.  Great place. Will be one of my regulars from now on. Such a wonderful find after lockdown."
Awesome Thai #Finchley,Yusuf Karadag,https://www.google.com/maps/contrib/111568029254154361737/reviews,3,"The portions are very small (Starter size) . I gave this feedback but they think that the portion size is good. You will definitely leave with empty stomach unless you finish your rice on the side. Otherwise, the taste is very delicious."
Kings Stores,Jappreet Khatra,https://www.google.com/maps/contrib/101073175536876300014/reviews,5,"Great place for casual drinks and food, just a stones throw from Liverpool Street Station. Gets lively on weekends and evenings, its a firm favourite for the city workers who know wheres good.\\n\\nFair prices for central London, very relaxed, no pretentiousness in this place, just good friendly service. Karolina behind the bar is super helpful. This spot has become a regular for me. Thank you Kings Stores"
Kings Stores,Vikash Kacha,https://www.google.com/maps/contrib/111049783716894063876/reviews,5,This hidden gem is a short walk away from Liverpool st station. The pub has a great atmosphere with an varied selection of beers on tap. Fast friendly service from Karolina who made our experience that little bit better ! We will be visiting again soon.
Kings Stores,Barry Ryan,https://www.google.com/maps/contrib/116961577970895927123/reviews,5,"Excellent city pub. Great food, plenty of room inside and out on the pavement. Staff are efficient and service great. Been quite a few times and will go many more"
Tanakatsu,Evan Tucker,https://www.google.com/maps/contrib/109778074307304564081/reviews,5,"I found the best way to do this is to cut it into sections otherwise you’ll be there all day. It was an amazing fillet though and the accompanying butter, salt and sauce really finished it off well. So delicious!"
Tanakatsu,Tyler Hale,https://www.google.com/maps/contrib/105501163790283353753/reviews,3,Chicken Katsu + Curry 👌\n\nWill try more at a later date
Tanakatsu,Joseph Paterson,https://www.google.com/maps/contrib/107679871973221267564/reviews,5,"Convenient place for simple meal for a good price. Service is professional. The black and blue burger is served with a very small portion of fries, so better get the fish & ships or fish cake with double portions 😜"
Galvin La Chapelle,P K,https://www.google.com/maps/contrib/103906219170433396601/reviews,5,I attended last night for a special occasion. The food and service was exceptional. We had the 7 course vegan menu and were very well catered for throughout. The building restaurant itself is also stunning. I can’t fault anything - thank you all.
The Rajdoot Hampstead,Nazia Hirjee,https://www.google.com/maps/contrib/100814402356116370904/reviews,5,"This restaurant is ace. We turned up a bit last minute and they found us a table. The menu is fab, we really enjoyed our food. The service is excellent, it’s a lovely friendly atmosphere. I will definitely go back to this restaurant."
Galvin La Chapelle,Murtaza Yusufali,https://www.google.com/maps/contrib/110027239701566312095/reviews,4,"The only reason I have given this 4 stars rather than 5 is because the food may be an acquired taste. Unfortunately not all of it was to my liking but it was still great quality and very unique.\\nWe had been given this as a Virgin Experience gift so had a set menu, but I guess we may have chosen differently if it was a la carte.\\nService was amazing. All of the staff were very attentive and knowledgeable about the food. They all greeted us as we were led to our table.\\nThe restaurant had a great ambiance\\nFood was great quality and cooked to perfection."
Galvin La Chapelle,J W,https://www.google.com/maps/contrib/101692709873048977083/reviews,5,"The vegan tasting menu was incredible and was the best thing we have ever eaten. The service was perfect, we were catered for really well and had everything we needed. All of the staff were really friendly and welcoming.  The atmosphere of the restaurant was calm and enjoyable, it also felt very clean. We had an absolutely wonderful 11th birthday celebration and couldnt have had a better experience. Thank you!"
Humble Grape,Charles Co,https://www.google.com/maps/contrib/117413929765881708674/reviews,5,"Went in the restaurant on a busy Friday night with 3 of my friends. Inside was buzzing the moment we stepped in.  The manager welcomed us and quickly cleaned the table himself to seat us. Food was amazing, the chef even brought the food out himself! My kiwi friends said it was like fine dining on a chefss table without the high price. Service was amazing from the moment we sat. We where served by a young lady and a guy wearing an apron . Highly recommend  this place if you are looking for a wine bar that makes you feel like your a local"
Humble Grape,James Carr,https://www.google.com/maps/contrib/103273035247273472990/reviews,1,"We had a large group of 16. Service from the start was terrible and hostile, could tell the staff were focused on serving smaller tables. At multiple times when I ordered a beer, I was met with a sarcastic You know this is a wine bar? from the long white haired waiter.\\n2 Hours later... and all we have had as a group is the starter - either some raw lamb or fried cauliflower on a plate.\\nThe main was a steak on a plate, with 2 small bowls of fries to share between 8!\\n\\nWe had another booking at a bar so had to leave as desert came out, almost 3 hours after our arrival. This was a scoop of cream frache with a crumb of digestive on top... Not at all worth £40 a head.\\n\\nTo make this worse, when I asked to rightfully remove the service charge the staff acted as if they didnt know how to and essentially refused. This is something I still want refunded, and Im astounded that service can be so poor and Discretionary Service charge refused to be removed..."
Humble Grape,Jack Morrissey,https://www.google.com/maps/contrib/102319251459913769776/reviews,5,A really wonderful spot. Excellent wines and food. I Couldn’t recommend it enough.  The Monday promotion was excellent. I’ll 100% be back.
Amrutha Lounge,Courtney Caton,https://www.google.com/maps/contrib/107492488305101379925/reviews,5,"Such a lovely local spot! Id seen the heaps of great reviews on here but had to try it to believe it - truly excellent food that is great for sharing (as well as the refills!), in addition to such genuine and lovely service. Want to recommend, yet also want this place to stay a secret for those in the know!"
Amrutha Lounge,jubed,https://www.google.com/maps/contrib/108374497554031759385/reviews,5,My first vegan restaurant and it didnt disappoint. Packed full of flavours and very filling. The highlight however was the desserts. Absolutely delicious!\n\nWe had a really friendly and bubbly guy waiter today who gave first class service.\n\nHighly recommend.
Amrutha Lounge,Simon Melvin,https://www.google.com/maps/contrib/105771907126003670745/reviews,5,"Absolutely loved this place! We had a birthday brunch with endless food, really friendly staff, and BYOB just to top it all off. Look how colourful the different plates were and its great value - will be back."
Flora Indica,Saira J. Barlas,https://www.google.com/maps/contrib/116259945572620672215/reviews,5,Absolutely adorable place! Great menu! The beef and chicken are halal! They will also accommodate you with your requests. The service was fab and I’d definitely be visiting again. I had no idea this gem existed so close to me!
Flora Indica,Lisa Mead,https://www.google.com/maps/contrib/107869101206595432196/reviews,4,Enjoyed our dinner last evening. The decor is pretty and a very relaxing atmosphere.  The food was delicious.
Flora Indica,Ruby Khan,https://www.google.com/maps/contrib/102789723533436858413/reviews,5,Innovative modern Indian with lots of vegetarian options. Plays on traditional dishes with new and locally available ingredients. The dishes demonstrate a real understanding of which flavours go together.
Magic Falafel,Fernando Gutiérrez Urzúa,https://www.google.com/maps/contrib/103889976286260689794/reviews,1,"The reason why I give one star only, is because the cashier guy was rude to a woman:\\n\\nThis woman approached the place and tried to grab a piece of bread? on a tray with the sign: \"for customers only\". The cashier guy immediately told her, in the rudest way, that she cannot grab food from the tray as she is not a customer, followed by \"dont you know how to read? look at the sign\". She responded that she was going to buy product, but not after he treated her like that, to what he responded \"go away, we dont need you, we have other 100 customers\".\\n\\nI am unaware if this woman has done it before, or if there is a reason why the cashier considered she deserved to be treated that way. I can tell you that no one, under no circumstances should be treated that way. It was humiliating.\\n\\nI am also unsure if there was any racism involved, as this woman was wearing a muslim veil and seemed to have a middle eastern accent, while the attendants happily offer free falafel to other (white) women passing by, without requiring them to buy anything first.\\n\\nI dont know if this guy owns the place, but if not, I strongly advise the owners to hire someone else. I dont know the name of the rude cashier, but it happened on 13/02/22 at 1:30ish pm, and in our conversation he mentioned he is Indian.\\n\\nThe food was average, perhaps 3 stars. BTW, the location in maps is wrong, although the pictures and my card invoice confirm that Magic Falafel is the place."
Magic Falafel,Krista Plociennik,https://www.google.com/maps/contrib/114503307915034668093/reviews,5,Tried their Magic Juice stall next door and loved the freshness of the smoothies. Great value for money.
Magic Falafel,Mika Ireste,https://www.google.com/maps/contrib/104403800846169167042/reviews,5,Best falafel Ive ever had! Lovely people.
Mildreds Camden,Nico Khalifey,https://www.google.com/maps/contrib/101033244740088484872/reviews,5,"Never tried proper restaurant vegan cuisine. My nieces have been telling me so much about it. Mildreds was very good. Food good and service and very friendly atmosphere.\\nMust mention, if anytime youre in Plymouth you must try COSMIC KITCHEN, awesome! 😋❤"
Mildreds Camden,Ben Reynolds,https://www.google.com/maps/contrib/117039038675350126688/reviews,5,"A lovely place in a vibrant part of London. Mildreds has a wide selection of vegan food, and my selection was delicious. The wine was also excellent. The staff were highly attentive and very nice. I had ordered a birthday cake through the website, which was absolutely lovely. They also provided candles free of charge (which was nice as the large cake cost £60)."
Mildreds Camden,Ella Vickery,https://www.google.com/maps/contrib/111328524716348961870/reviews,5,Absolutely love this place! Amazing selection of food and cocktails and everything is delicious. Great atmosphere and friendly staff. A little pricey but thats standard for Camden!
Radicals and Victuallers,ayush aggarwal,https://www.google.com/maps/contrib/107627785223462158600/reviews,5,"Amazing place, good food, and great energy. We enjoyed the live singing. At weekends its totally a party place. Definitely visit and thats what we are going to keep doing again. Francesca is an amazing host and helped us with everything."
Radicals and Victuallers,Clare Dorsett,https://www.google.com/maps/contrib/102264669149168091491/reviews,5,"Perfect (not-so) little pit stop on Upper Street. Friendly staff, quirky but not up-it’s-own-bum decor and good atmosphere. Great for people watching if you get the front window seats"
Radicals and Victuallers,Stacey Sylvetsky,https://www.google.com/maps/contrib/114485001816162552832/reviews,5,"Great neighborhood pub! Francesca was awesome and there was live music all night long. We had so much fun, highly recommend."
Midpoint Restaurant,Michael Hobbs,https://www.google.com/maps/contrib/107711031674297329235/reviews,5,"Absolutely incredible! The food and cocktails were amazing and our waitress, Mira was lovely. The quality of everything was wonderful and it was fantastic value for money. I actually went for my 30th birthday and they made it a really really special night. Im very grateful indeed and would highly recommend!"
Midpoint Restaurant,S HsA,https://www.google.com/maps/contrib/104069529987838777437/reviews,5,I could say its going to be a favourite of mine. Had the Med breakfast on a Sunday with the family and I loved it! Reminded me of  my Istanbul days. Amazing!! Looking forward to go there for dinner the next time.
Midpoint Restaurant,Bud Fox,https://www.google.com/maps/contrib/105952491549622926096/reviews,4,"Had a great meal here. The lamb chops were so tasty and tender. You cant beat the flavour imparted by cooking over coals. The salad on the side was dressed and this too had a great flavour. We had the chocolate brownie for desert. It was soft, warm and everything you could ask for from a brownie. No doubt we will go back, as I want to try one of the fish dishes."
The Rajdoot,Olenka Stewart,https://www.google.com/maps/contrib/116426137358542535932/reviews,5,My friends and I love eating at Rajdoot. We always have the best service and they have amazing food. Ali is so kind and helpful!
The Rajdoot,Sam Wakefield,https://www.google.com/maps/contrib/113628179193212707523/reviews,5,The absolute best curry in the area. Ali is the best host and goes above and beyond to cater for your dining experience. See you again soon
The Rajdoot,796ace,https://www.google.com/maps/contrib/117144902145830344161/reviews,5,The food is always good when I visit here for what seems to be becoming a regular occurrence. The briyani is always good and they accommodate for any requests. Ali was very helpful and welcoming.
Pizza Pilgrims,frankie says relax,https://www.google.com/maps/contrib/116991737154701318115/reviews,4,"Really delicious pizza, some of the best Ive had outside of Italy, no doubt. Really nice rough and ready yet kind of chic decor and ambiance. Good prices and a nice little selection of drinks. The service isnt amazing, honestly we felt like the servers couldnt wait for us to leave even as wed barely walked through the door haha - maybe they were just having a bad day. But the food did come speedily and I would come back for the pizza, 100%!"
Pizza Pilgrims,H Smith,https://www.google.com/maps/contrib/101226474292264883003/reviews,5,"Truly delicious pizzas, the kindest friendliest staff, great drinks, and speedy service. My friend and I were made to feel very welcome and had an amazing evening. Would come here everyday if I could!\\n\\nJust a note: unfortunately the building is not particularly mobility access friendly as there is a step to enter and the majority of the seating is downstairs (there are some stool seats upstairs) - I did not see if there was a lift or alternative ramped entrance"
Pizza Pilgrims,Linda Pilotti,https://www.google.com/maps/contrib/101282287866208655505/reviews,5,Wonderful place to spend time with friends with an amazing pizza. So happy they have vegan option! Many thanks to Alessandro for his smile and great service. Well surely come back!
Fugitive Motel,James Rilett,https://www.google.com/maps/contrib/116002538324338164970/reviews,4,Good vibe for a date. Drinks are nice and easy walking distance from the station. Unfortunately isnt that busy ever. Weekday nights its a ghost town which can ruin the vibe a bit. Hopefully post pandemic it picks up again.
Fugitive Motel,Matthew Willson,https://www.google.com/maps/contrib/108149749387058255848/reviews,4,"Fun spacious venue, slightly studenty vibe. Food (burgers, pizza and some brunch items) pretty decent for the price. Service a little slow. So long as you dont expect wonders its a handy and affordable neighbourhood option."
Fugitive Motel,anna karpinski,https://www.google.com/maps/contrib/106938223139891674606/reviews,5,"Lovely people, generous bottomless brunch, and all round top notch bar (my favourite in London!) :) I’ve spent many evenings at Fugitive and it never disappoints - the team are fabulous!"
The Rajdoot Hampstead,Jonathan Laznik,https://www.google.com/maps/contrib/113584968934080704094/reviews,2,"We ate 3 mains ,3 sides and 2 starters - nothing was good. The food was not fresh , the restaurant empty during Sunday lunch. The service is good and the decor is nice. I would not recommend."
Fish Central,Robert Joyce,https://www.google.com/maps/contrib/106762740359371043101/reviews,5,High quality fish and chips takeaway! Ive never walked away with such a heavy bag of food before... super generous portions! Had a great chat with the Egyptian fella serving us who gave fantastic service. Ask him about his excellent vinegar. 👌
Fish Central,Colby Schlicker,https://www.google.com/maps/contrib/113597991029039806940/reviews,5,Took my family here on our last night in London. Food was brilliant. The staff was incredible. Their fish and chips would be hard to beat. Definitely worth and extra tube exchange or cab ride to this local friendly establishment.
Bella Vita,Wild J,https://www.google.com/maps/contrib/104202383753517766661/reviews,5,"We had a nice walk in a very busy Saturday afternoon to the famous Broadway  Market. First time when weve been in the market,  pleasantly surprised.  We stop at Bella Vita restaurant due tot the fact our attention was caught by a clean , heated and good looking terrace. We stayed on the terrace , which has a great vibe , and is actually nice and warm. The food taste and looks great , service was was friendly and warm. Definitely we will return to Bella Vita ."
Bella Vita,Luis Sánchez,https://www.google.com/maps/contrib/115893036554012245357/reviews,2,"I loved this place … it was one of the places I will take my fiancée to eat in special occasions .\\nThe food is good , staff is nice and the overall experience is good.\\n\\nUnfortunately the prices increased quiet a bit for exactly the same food … service charge and the worse is that the kids meal is just the plate …. Before it came with DRINK AND ICE CREAM … you have to purchase this separate now.\\n\\nI would recommend this place for couples just because the pizza is nice . I’m sure there is better places for families ."
Bella Vita,sisipav,https://www.google.com/maps/contrib/110772368051357010660/reviews,4,The food was great. I had pasta and for desert I got an amazing chocolate cake with ice cream. It was fantastic. The customer service was good but theres always room for improvement! Overall experience was good.
The Jasmine by Spice Nouv-Oh!,Marya von und zu Brockhaus,https://www.google.com/maps/contrib/109843689210519592643/reviews,5,"I want to give at least 10 stars! Which unfortunately is not possible but this restaurant gave me a great time. It was a perfect experience. And therefore it is 5 full stars from my end.\\nWhat made our night so great was the food for one but also the karaoke night. We had a blast.\\nUnfortunately we are living in Hamburg, Germany. Yet, if I ever go to Belvedere again I will have to stop by on a Sunday night to have a great time with delicious food at this little restaurant."
The Jasmine by Spice Nouv-Oh!,keith moller,https://www.google.com/maps/contrib/109130660611913116911/reviews,5,"The Jasmine is a kind of place youll not often find. Its quite small and perhaps underwhelming, upon entry, but grand and elegant once you begin your experience .\\nThe quality of the food and presentation strives to be of the highest class and the atmosphere is close and personal.\\nOriginality and creativity is what lies at the heart of the menu and the devil is in the detail.\\nFrom the sumptuous char grilled tikka, with a sublime dressing, to the freshly cooked breads through a myriad of coloured, wholly flavoursome dishes it genuinely is a true pearl, in the oyster of Bexleyheath.\\nIf you like big, open dining with grandeur and a pricey wine list then perhaps this isnt your  thing, but, if like many of us you enjoy superb food within a convivial atmosphere then Ill definitely recommend it to you !"
The Jasmine by Spice Nouv-Oh!,Oliver Maurice,https://www.google.com/maps/contrib/107304336734403706010/reviews,5,"We regularly order takeaway from here and it is hands down the best curry we have had in the area.\\n\\nIt is usually a long wait for food but this is because they cook every dish to order, so it is well worth the wait. Everything tastes really fresh and delicious and they don’t use ghee which means it is not as greasy as other curry places. Since every dish is cooked fresh they are also very flexible at adapting items to suit dietary needs such as vegan.\\n\\nWe have also eaten in the restaurant and it was a great experience. The staff are very friendly and helpful, always happy to recommend dishes and checking that you are enjoying everything. They also gave us quite a few free dishes to try which was much appreciated and meant that we got to try some tasty food that we otherwise might not have ordered. The portions are extremely generous and we ended up with plenty of food to take home with us, which ended up being enough to enjoy over the following two days!\\n\\nA really great restaurant and takeaway that I would highly recommend."
taNgia,Sutapa B,https://www.google.com/maps/contrib/115138467985089632144/reviews,5,"Nice cozy Moroccan restaurant with homely atmosphere and decor. Serves good tagines and mint tea. Friendly and attentive staff. The chef himself comes out and chats to the customers to make sure they are well looked after and satisfied. Since it is a small restaurant, it can get busy some nights especially over the weekend."
taNgia,Candy Aldover,https://www.google.com/maps/contrib/118124786398908797392/reviews,4,"The ambiance, the food and people who runs this resto."
taNgia,Dacs hidge,https://www.google.com/maps/contrib/107735851742925163302/reviews,5,Lovely atmosphere and lush food!  Highly recommended.
Oi Vita Pizzeria,Uncle Ian,https://www.google.com/maps/contrib/110493100992294707868/reviews,5,This is not the best pizzeria in London. Its the best anywhere.
Oi Vita Pizzeria,Ghaelen88,https://www.google.com/maps/contrib/116492746902592315855/reviews,5,Probably the best pizza I had in London so far. Great stuff and they wear masks. 100% recommended. (Im Italian if that matters)
Oi Vita Pizzeria,Marco B,https://www.google.com/maps/contrib/114508607417980528715/reviews,5,Have been here a couple of times for a quick bite and...\nthe place is amazing. The quality of pizza can easily beat many pizzerias in Italy and staff is friendly and super efficient.\nHighly recommended.
The White Onion,Patrick Cannon,https://www.google.com/maps/contrib/106249309631738449233/reviews,5,"Delicious authentic French food served by friendly  welcoming and considerate hosts. The three course menu is £25 and really offers a great choice at great value. The ox cheek dish is sublime. Will return again, Highly recommended."
Cibo,Steven B,https://www.google.com/maps/contrib/101290654033275977008/reviews,4,"Very pleasant atmosphere, friendly staff and wonderful seafood. Many locals are regulars. The sea bass was outstanding. Terrific desserts. Highly recommend."
Cibo,Eric Koby,https://www.google.com/maps/contrib/101599424492152939056/reviews,5,Great evening with outstanding food.\nCibo restaurant has been an institution for many years and remains one of my favourite Italian restaurants in London. Highly recommended
Cibo,Elizabeth Asseily,https://www.google.com/maps/contrib/109672103031778494963/reviews,5,"I really love this place. Its a nice neighbourhood restaurant with great service and really good, authentic Italian dishes. The atmosphere is quiet and relaxed."
Rock Star Sushi Bar,Andrew,https://www.google.com/maps/contrib/100935447919483937354/reviews,3,UPDATED THE BELOW:\nThe below is how this used to be a year or so ago. Just went recently (June 2021) and its changed so much. Its not bad now but its just not the same as what it used to be. A real shame.\n\n-----------------------------------\nI think this is the best sushi Ive ever had.\n\nIts a tiny place which might put some people off but its casual and welcoming so no need to worry about walking into a stiff atmosphere.\n\nThe waiter is clearly passionate about the food and very friendly. Feel free to let him guide you as they dont just want to sell you as much as they can. Hell recommend based on your needs.\n\nMy needs are just loads of salmon and kampachi sushi/sashimi and like I said - best Ive ever had. Including various trips to SE Asia.\n\nQuite expensive but cheap for what you get. Cant recommend it more highly.
Rock Star Sushi Bar,David Collins,https://www.google.com/maps/contrib/117399975922515120523/reviews,5,great sushi but not at central london prices
Rock Star Sushi Bar,Jenna Claunch,https://www.google.com/maps/contrib/101178552572349252746/reviews,5,The best sushi in London hands down and some of the best sushi I’ve had outside of Japan. Excellent service and craftsmanship as well. Hate writing a review because we want to keep it a secret!
